ID	Type	SKU	Name	Published	Is featured?	Visibility in catalog	Short description	Description	Date sale price starts	Date sale price ends	Tax status	Tax class	In stock?	Stock	Backorders allowed?	Sold individually?	Weight (lbs)	Length (in)	Width (in)	Height (in)	Allow customer reviews?	Purchase note	Sale price	Regular price	Categories	Tags	Shipping class	Images	Download limit	Download expiry days	Parent	Grouped products	Upsells	Cross-sells	External URL	Button text	Position	Attribute 1 name	Attribute 1 value(s)	Attribute 1 visible	Attribute 1 global	Attribute 2 name	Attribute 2 value(s)	Attribute 2 visible	Attribute 2 global	Meta: _wpcom_is_markdown	Download 1 name	Download 1 URL	Download 2 name	Download 2 URL
	simple		Kaloszki gumowe RUBBER ROUND - Eskadron - black	1	0	visible		Kaloszki wykonane z wytrzyma³ej gumy. Chroni¹ nogi konia przed uderzeniami i kontuzjami. S¹ odporne na rozdarcia i ³atwe w czyszczeniu. Sprzedawane w parach! Idealne do trudnego terenu i crossu!Kolor: czarny 					1				0							55.00	Dla konia > Ochraniacze, kaloszki, owijki i podk³adki > Kaloszki			https://static4.redcart.pl/templates/images/thumb/22951/1500/1500/pl/0/templates/images/products/22951/a85fcad0520290795022e6cd5b379cb5.jpg																
	simple		Kaloszki gumowe RUBBER ROUND - Eskadron - white	1	0	visible		Kaloszki wykonane z wytrzyma³ej gumy. Chroni¹ nogi konia przed uderzeniami i kontuzjami. S¹ odporne na rozdarcia i ³atwe w czyszczeniu. Sprzedawane w parach! Idealne do trudnego terenu i crossu!Kolor: bia³y					1				0							55.00	Dla konia > Ochraniacze, kaloszki, owijki i podk³adki > Kaloszki			https://static4.redcart.pl/templates/images/thumb/22951/1500/1500/pl/0/templates/images/products/22951/a538d0196eb674db321f00f0d9dea532.jpg																
	simple		Opaska na g³owê - Reflexx Equestrian Fanatics S/S 21 - Eskadron - pink	1	0	visible		"Opaska na g³owê - Reflexx Equestrian Fanatics S/S 21 - Eskadron - pinkWykonana z technicznego d¿erseju.Posiada otwór na kitkê.Napis 3d ""Eskadron"".Rozmiar: ONE SIZEKolor: pink - ró¿owy intensywny"					1				0							55.00	Dla jeŸdŸca > Odzie¿ jeŸdziecka > Czapki, czapeczki, szaliki			https://static4.redcart.pl/templates/images/thumb/22951/1500/1500/pl/0/templates/images/products/22951/0f54c953999e6c73cb3a45a14d018adb.png																
	simple		Opaska na g³owê - Reflexx Equestrian Fanatics S/S 21 - Eskadron - lightolive	1	0	visible		"Opaska na g³owê - Reflexx Equestrian Fanatics S/S 21 - EskadronWykonana z technicznego d¿erseju.Posiada otwór na kitkê.Napis 3d ""Eskadron"".Rozmiar: ONE SIZEKolor: lightolive - oliwkowy jasny"					1				0							55.00	Dla jeŸdŸca > Odzie¿ jeŸdziecka > Czapki, czapeczki, szaliki			https://static5.redcart.pl/templates/images/thumb/22951/1500/1500/pl/0/templates/images/products/22951/f5a20e80e96ce3181d4944266af3df03.png																
	simple		Uwi¹z REGULAR PH - Classic Sports A/W 21 - Eskadron - steel grey	1	0	visible		Uwi¹z REGULAR PH - Classic Sports A/W 21 - Eskadron - steel greyPleciony uwi¹z wykonany z linki polipropylenowej.Z bezpiecznym karabiñczykiem.D³ugoœæ: ok. 2mKolor: steel grey - szary					1				0							55.00	Dla konia > Kantary, uwi¹zy > Uwi¹zy			https://static2.redcart.pl/templates/images/thumb/22951/1500/1500/pl/0/templates/images/products/22951/77349a967a36e268bc3f33a63a772258.png																
	simple		Uwi¹z REGULAR PH - Classic Sports A/W 21 - Eskadron - dark navy	1	0	visible		Uwi¹z REGULAR PH - Classic Sports A/W 21 - Eskadron - dark navyPleciony uwi¹z wykonany z linki polipropylenowej.Z bezpiecznym karabiñczykiem.D³ugoœæ: ok. 2mKolor: dark navy - granatowy					1				0							55.00	Dla konia > Kantary, uwi¹zy > Uwi¹zy			https://static1.redcart.pl/templates/images/thumb/22951/1500/1500/pl/0/templates/images/products/22951/9491baa0aaca69d47192098eae089924.png																
	simple		Uwi¹z REGULAR PH - Classic Sports A/W 21 - Eskadron - vintage gold	1	0	visible		Uwi¹z REGULAR PH - Classic Sports A/W 21 - Eskadron - vintage goldPleciony uwi¹z wykonany z linki polipropylenowej.Z bezpiecznym karabiñczykiem.D³ugoœæ: ok. 2mKolor: vintage gold - ¿ó³ty					1				0							55.00	Dla konia > Kantary, uwi¹zy > Uwi¹zy			https://static4.redcart.pl/templates/images/thumb/22951/1500/1500/pl/0/templates/images/products/22951/88447d299ac48c8fcb1c69212584745f.png																
	simple		Uwi¹z REGULAR KH - Classic Sports A/W 21 - Eskadron - steel grey	1	0	visible		Uwi¹z REGULAR KH - Classic Sports A/W 21 - Eskadron - steel greyPleciony uwi¹z wykonany z linki polipropylenowej.Ze zwyk³ym karabiñczykiem.D³ugoœæ: ok. 2mKolor: steel grey - szary					1				0							55.00	Dla konia > Kantary, uwi¹zy > Uwi¹zy			https://static3.redcart.pl/templates/images/thumb/22951/1500/1500/pl/0/templates/images/products/22951/48278c86e3e96d764192ca7c083022c9.png																
	simple		Uwi¹z REGULAR KH - Heritage AW 2021/22 - Eskadron - antique green/sea salt/plaza taupe	1	0	visible		Uwi¹z REGULAR KH - Heritage AW 2021/22 - EskadronWykonany z elastycznej, plecionej, kolorowej linki polipropylenowej.Okucia metalowe w kolorze szczotkowanego z³ota.Karabiñczyk: zwyk³yD³ugoœæ: ok. 2mKolor: antique green/sea salt/plaza taupe - zielony ciemny/miêtowy jasny/taupe (szarobr¹zowy)					1				0							55.00	Dla konia > Kantary, uwi¹zy > Uwi¹zy			https://static3.redcart.pl/templates/images/thumb/22951/1500/1500/pl/0/templates/images/products/22951/0cd456cde6ecf5d664625df5d4a7db81.png																
	simple		Uwi¹z REGULAR PH Black Week Exclusive - Eskadron - black	1	0	visible		Uwi¹z REGULAR PH Black Week Exclusive - Eskadron - blackPleciony uwi¹z, wykonany z mocnej linki ozdobionej b³yszcz¹c¹ nici¹.Karabiñczyk: bezpiecznyKolor: black - czarny					1				0							58.00	Dla konia > Kantary, uwi¹zy > Uwi¹zy			https://static4.redcart.pl/templates/images/thumb/22951/1500/1500/pl/0/templates/images/products/22951/c5dc4a427fcf18abea48c17e2b272e4f.png																
	simple		Uwi¹z REGULAR KH Black Week Exclusive - Eskadron - black	1	0	visible		Uwi¹z REGULAR KH Black Week Exclusive - Eskadron - blackPleciony uwi¹z, wykonany z mocnej linki ozdobionej b³yszcz¹c¹ nici¹.Karabiñczyk: zwyk³yKolor: black - czarny					1				0							58.00	Dla konia > Kantary, uwi¹zy > Uwi¹zy			https://static4.redcart.pl/templates/images/thumb/22951/1500/1500/pl/0/templates/images/products/22951/8aba1036d7cff9435e0f9a738c5b531f.png																
